"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"May 06 2022","2459705.9999537035","673531201","23.15","1.92e-7","6.30e-8","-2.61","-","141.60","1e-8","0","bin718.log"
"May 13 2022","2459712.9999537035","674136001","9.27","9.52e-8","4.06e-8","-2.61","-","134.83","1e-8","0","bin719.log"
"May 20 2022","2459719.9999537035","674740801","1.7","< 1.18e-7","-","-","-","128.07","1e-8","0","bin720.log"
"May 27 2022","2459726.9999537035","675345601","1.47","< 1.11e-7","-","-","-","121.32","1e-8","0","bin721.log"
"Jun 03 2022","2459733.9999537035","675950401","0.54","< 8.06e-8","-","-","-","114.56","1e-8","0","bin722.log"
"Jun 10 2022","2459740.9999537035","676555201","14.62","8.20e-8","3.11e-8","-2.61","-","107.80","1e-8","0","bin723.log"
"Jun 17 2022","2459747.9999537035","677160001","39.84","1.72e-7","3.80e-8","-2.61","-","101.03","1e-8","0","bin724.log"
"Jun 24 2022","2459754.9999537035","677764801","0.07","< 4.27e-8","-","-","-","94.25","1e-8","0","bin725.log"
"Jul 01 2022","2459761.9999537035","678369601","1.14","< 7.89e-8","-","-","-","87.46","1e-8","0","bin726.log"
"Jul 08 2022","2459768.9999537035","678974401","15.69","1.22e-7","4.20e-8","-2.61","-","80.67","1e-8","0","bin727.log"
"Jul 15 2022","2459775.9999537035","679579201","11.3","1.31e-7","5.03e-8","-2.61","-","73.87","1e-8","0","bin728.log"
"Jul 22 2022","2459782.9999537035","680184001","26.21","1.55e-7","4.50e-8","-2.61","-","67.06","1e-8","0","bin729.log"
"Jul 29 2022","2459789.9999537035","680788801","41.83","1.96e-7","4.20e-8","-2.61","-","60.25","1e-8","0","bin730.log"
"Aug 05 2022","2459796.9999537035","681393601","16.18","1.05e-7","3.31e-8","-2.61","-","53.45","1e-8","0","bin731.log"
"Aug 12 2022","2459803.9999537035","681998401","11.44","7.77e-8","3.24e-8","-2.61","-","46.65","1e-8","0","bin732.log"
"Aug 19 2022","2459810.9999537035","682603201","19.66","1.08e-7","3.26e-8","-2.61","-","39.86","1e-8","0","bin733.log"
"Aug 26 2022","2459817.9999537035","683208001","8.27","8.32e-8","3.93e-8","-2.61","-","33.09","1e-8","0","bin734.log"
"Sep 02 2022","2459824.9999537035","683812801","2.68","< 1.35e-7","-","-","-","26.35","1e-8","0","bin735.log"
"Sep 09 2022","2459831.9999537035","684417601","15.77","1.55e-7","5.52e-8","-2.61","-","19.67","1e-8","0","bin736.log"
"Sep 23 2022","2459845.9999537035","685627201","19.35","2.06e-7","6.40e-8","-2.61","-","7.21","1e-8","0","bin738.log"
"Sep 30 2022","2459852.9999537035","686232001","8.86","1.20e-7","5.50e-8","-2.61","-","4.94","1e-8","0","bin739.log"
"Oct 07 2022","2459859.9999537035","686836801","1.4","< 2.16e-7","-","-","-","9.50","1e-8","0","bin740.log"
"Oct 14 2022","2459866.9999537035","687441601","2.81","< 2.22e-7","-","-","-","15.80","1e-8","0","bin741.log"
"Oct 21 2022","2459873.9999537035","688046401","5.29","8.11e-8","4.42e-8","-2.61","-","22.43","1e-8","0","bin742.log"
"Oct 28 2022","2459880.9999537035","688651201","17.38","1.36e-7","4.49e-8","-2.61","-","29.16","1e-8","0","bin743.log"
"Nov 04 2022","2459887.9999537035","689256001","11.86","1.18e-7","4.59e-8","-2.61","-","35.95","1e-8","0","bin744.log"
"Nov 11 2022","2459894.9999537035","689860801","11.53","1.06e-7","4.17e-8","-2.61","-","42.77","1e-8","0","bin745.log"
"Nov 18 2022","2459901.9999537035","690465601","7.61","6.41e-8","3.08e-8","-2.61","-","49.62","1e-8","0","bin746.log"
"Nov 25 2022","2459908.9999537035","691070401","3.78","< 7.52e-8","-","-","-","56.50","1e-8","0","bin747.log"
"Dec 02 2022","2459915.9999537035","691675201","14.93","7.81e-8","2.68e-8","-2.61","-","63.41","1e-8","0","bin748.log"
"Dec 09 2022","2459922.9999537035","692280001","5.83","6.78e-8","3.48e-8","-2.61","-","70.36","1e-8","0","bin749.log"
"Dec 16 2022","2459929.9999537035","692884801","17.27","1.20e-7","4.06e-8","-2.61","-","77.33","1e-8","0","bin750.log"
"Dec 23 2022","2459936.9999537035","693489601","71.84","2.51e-7","4.50e-8","-2.61","-","84.33","1e-8","0","bin751.log"
"Dec 30 2022","2459943.9999537035","694094401","59.1","2.48e-7","4.60e-8","-2.61","-","91.37","1e-8","0","bin752.log"
"Jan 06 2023","2459950.9999537035","694699201","52.19","1.83e-7","3.80e-8","-2.61","-","98.43","1e-8","0","bin753.log"
"Jan 13 2023","2459957.9999537035","695304001","16.39","1.06e-7","3.39e-8","-2.61","-","105.52","1e-8","0","bin754.log"
"Jan 20 2023","2459964.9999537035","695908801","12.79","9.71e-8","3.54e-8","-2.61","-","112.62","1e-8","0","bin755.log"
"Jan 27 2023","2459971.9999537035","696513601","18.28","1.06e-7","3.50e-8","-2.61","-","119.73","1e-8","0","bin756.log"
"Feb 03 2023","2459978.9999537035","697118401","2.93","< 9.83e-8","-","-","-","126.84","1e-8","0","bin757.log"
"Feb 10 2023","2459985.9999537035","697723201","2.4","< 7.92e-8","-","-","-","133.94","1e-8","0","bin758.log"
"Feb 17 2023","2459992.9999537035","698328001","2.11","< 1.42e-7","-","-","-","141.03","1e-8","0","bin759.log"
"Feb 24 2023","2459999.9999537035","698932801","3.03","< 3.52e-7","-","-","-","148.09","1e-8","0","bin760.log"
"Mar 03 2023","2460006.9999537035","699537601","13.52","1.49e-7","5.63e-8","-2.61","-","155.13","1e-8","0","bin761.log"
"Mar 10 2023","2460013.9999537035","700142401","3.78","< 1.17e-7","-","-","-","162.14","1e-8","0","bin762.log"
"Mar 17 2023","2460020.9999537035","700747201","20.86","1.38e-7","4.48e-8","-2.61","-","169.10","1e-8","0","bin763.log"
"Mar 24 2023","2460027.9999537035","701352001","10.54","1.10e-7","4.62e-8","-2.61","-","175.98","1e-8","0","bin764.log"
"Mar 31 2023","2460034.9999537035","701956801","18.93","1.47e-7","4.50e-8","-2.61","-","176.82","1e-8","0","bin765.log"
"Apr 07 2023","2460041.9999537035","702561601","18.85","1.57e-7","5.10e-8","-2.61","-","170.04","1e-8","0","bin766.log"
"Apr 14 2023","2460048.9999537035","703166401","5.99","7.05e-8","3.86e-8","-2.61","-","163.21","1e-8","0","bin767.log"
"Apr 21 2023","2460055.9999537035","703771201","7.09","9.10e-8","4.41e-8","-2.61","-","156.38","1e-8","0","bin768.log"
"Apr 28 2023","2460062.9999537035","704376001","3.3","< 1.70e-7","-","-","-","149.58","1e-8","0","bin769.log"
"May 05 2023","2460069.9999537035","704980801","2.34","< 2.25e-7","-","-","-","142.80","1e-8","0","bin770.log"
"May 12 2023","2460076.9999537035","705585601","8.42","1.31e-7","6.14e-8","-2.61","-","136.03","1e-8","0","bin771.log"
"May 19 2023","2460083.9999537035","706190401","13.9","1.29e-7","4.56e-8","-2.61","-","129.27","1e-8","0","bin772.log"
"May 26 2023","2460090.9999537035","706795201","12.89","1.13e-7","4.36e-8","-2.61","-","122.52","1e-8","0","bin773.log"
"Jun 02 2023","2460097.9999537035","707400001","17.98","1.26e-7","4.41e-8","-2.61","-","115.76","1e-8","0","bin774.log"
"Jun 09 2023","2460104.9999537035","708004801","37.28","1.58e-7","3.70e-8","-2.61","-","109.00","1e-8","0","bin775.log"
"Jun 16 2023","2460111.9999537035","708609601","13.97","9.93e-8","3.48e-8","-2.61","-","102.23","1e-8","0","bin776.log"
"Jun 23 2023","2460118.9999537035","709214401","15.96","8.91e-8","2.96e-8","-2.61","-","95.45","1e-8","0","bin777.log"
"Jun 30 2023","2460125.9999537035","709819201","21.56","1.18e-7","3.37e-8","-2.61","-","88.67","1e-8","0","bin778.log"
"Jul 07 2023","2460132.9999537035","710424001","194.46","4.90e-7","5.70e-8","-2.61","-","81.87","1e-8","0","bin779.log"
"Jul 14 2023","2460139.9999537035","711028801","8.55","1.04e-7","4.69e-8","-2.61","-","75.07","1e-8","0","bin780.log"
"Jul 21 2023","2460146.9999537035","711633601","191.78","5.98e-7","7.20e-8","-2.61","-","68.27","1e-8","0","bin781.log"
"Jul 28 2023","2460153.9999537035","712238401","117.36","3.80e-7","5.50e-8","-2.61","-","61.46","1e-8","0","bin782.log"
"Aug 04 2023","2460160.9999537035","712843201","89.23","2.64e-7","4.30e-8","-2.61","-","54.65","1e-8","0","bin783.log"
"Aug 11 2023","2460167.9999537035","713448001","43.67","1.65e-7","3.70e-8","-2.61","-","47.85","1e-8","0","bin784.log"
"Aug 18 2023","2460174.9999537035","714052801","13.55","1.03e-7","3.71e-8","-2.61","-","41.06","1e-8","0","bin785.log"
"Aug 25 2023","2460181.9999537035","714657601","9.78","7.60e-8","3.27e-8","-2.61","-","34.29","1e-8","0","bin786.log"
"Sep 01 2023","2460188.9999537035","715262401","8.1","9.04e-8","4.12e-8","-2.61","-","27.54","1e-8","0","bin787.log"
"Sep 08 2023","2460195.9999537035","715867201","6.76","8.50e-8","4.36e-8","-2.61","-","20.85","1e-8","0","bin788.log"
"Sep 15 2023","2460202.9999537035","716472001","9.29","1.19e-7","5.31e-8","-2.61","-","14.28","1e-8","0","bin789.log"
"Sep 22 2023","2460209.9999537035","717076801","13.83","1.96e-7","7.40e-8","-2.61","-","8.16","1e-8","0","bin790.log"
"Sep 29 2023","2460216.9999537035","717681601","13.64","1.58e-7","5.83e-8","-2.61","-","4.74","1e-8","0","bin791.log"
"Oct 06 2023","2460223.9999537035","718286401","25.39","2.18e-7","6.20e-8","-2.61","-","8.47","1e-8","0","bin792.log"
"Oct 13 2023","2460230.9999537035","718891201","0.81","< 2.33e-7","-","-","-","14.65","1e-8","0","bin793.log"
"Oct 20 2023","2460237.9999537035","719496001","0.3","< 1.03e-7","-","-","-","21.24","1e-8","0","bin794.log"
"Oct 27 2023","2460244.9999537035","720100801","15.65","1.38e-7","4.78e-8","-2.61","-","27.96","1e-8","0","bin795.log"
"Nov 03 2023","2460251.9999537035","720705601","4.41","7.32e-8","4.26e-8","-2.61","-","34.74","1e-8","0","bin796.log"
"Nov 10 2023","2460258.9999537035","721310401","15.99","1.28e-7","4.46e-8","-2.61","-","41.56","1e-8","0","bin797.log"
"Nov 24 2023","2460272.9999537035","722520001","11.72","7.60e-8","2.96e-8","-2.61","-","55.28","1e-8","0","bin799.log"
"Dec 01 2023","2460279.9999537035","723124801","8.8","7.12e-8","3.14e-8","-2.61","-","62.19","1e-8","0","bin800.log"
"Dec 08 2023","2460286.9999537035","723729601","68.26","2.22e-7","3.80e-8","-2.61","-","69.12","1e-8","0","bin801.log"
"Dec 15 2023","2460293.9999537035","724334401","39.93","1.74e-7","4.10e-8","-2.61","-","76.09","1e-8","0","bin802.log"
"Dec 22 2023","2460300.9999537035","724939201","21.33","1.51e-7","4.30e-8","-2.61","-","83.09","1e-8","0","bin803.log"
"Dec 29 2023","2460307.9999537035","725544001","26.02","1.43e-7","4.10e-8","-2.61","-","90.12","1e-8","0","bin804.log"
"Jan 05 2024","2460314.9999537035","726148801","9.62","9.31e-8","3.87e-8","-2.61","-","97.18","1e-8","0","bin805.log"
"Jan 12 2024","2460321.9999537035","726753601","7.35","7.42e-8","3.44e-8","-2.61","-","104.26","1e-8","0","bin806.log"
"Jan 26 2024","2460335.9999537035","727963201","16.01","1.12e-7","3.68e-8","-2.61","-","118.47","1e-8","0","bin808.log"
"Feb 02 2024","2460342.9999537035","728568001","173.22","3.99e-7","4.80e-8","-2.61","-","125.58","1e-8","0","bin809.log"
"Feb 09 2024","2460349.9999537035","729172801","142.87","3.82e-7","5.20e-8","-2.61","-","132.68","1e-8","0","bin810.log"
"Feb 16 2024","2460356.9999537035","729777601","592.26","9.65e-7","7.20e-8","-2.61","-","139.77","1e-8","0","bin811.log"
"Mar 01 2024","2460370.9999537035","730987201","20.85","3.62e-7","1.15e-7","-2.61","-","153.88","1e-8","0","bin813.log"
"Mar 08 2024","2460377.9999537035","731592001","78.8","3.22e-7","5.50e-8","-2.61","-","160.90","1e-8","0","bin814.log"
"Mar 15 2024","2460384.9999537035","732196801","160.49","4.06e-7","5.00e-8","-2.61","-","167.87","1e-8","0","bin815.log"
"Mar 22 2024","2460391.9999537035","732801601","17.44","3.34e-7","1.14e-7","-2.61","-","174.78","1e-8","0","bin816.log"
"Mar 29 2024","2460398.9999537035","733406401","47.85","2.26e-7","5.00e-8","-2.61","-","177.94","1e-8","0","bin817.log"
"Apr 05 2024","2460405.9999537035","734011201","55.73","2.64e-7","5.30e-8","-2.61","-","171.25","1e-8","0","bin818.log"
"Apr 12 2024","2460412.9999537035","734616001","47.29","2.33e-7","5.00e-8","-2.61","-","164.42","1e-8","0","bin819.log"
"Apr 19 2024","2460419.9999537035","735220801","39.48","1.84e-7","4.50e-8","-2.61","-","157.59","1e-8","0","bin820.log"
"Apr 26 2024","2460426.9999537035","735825601","17.56","1.57e-7","5.20e-8","-2.61","-","150.79","1e-8","0","bin821.log"
"May 03 2024","2460433.9999537035","736430401","35.79","2.50e-7","6.60e-8","-2.61","-","144.00","1e-8","0","bin822.log"
"May 10 2024","2460440.9999537035","737035201","116.17","5.14e-7","7.80e-8","-2.61","-","137.23","1e-8","0","bin823.log"
"May 17 2024","2460447.9999537035","737640001","149.42","4.47e-7","6.10e-8","-2.61","-","130.47","1e-8","0","bin824.log"
"May 24 2024","2460454.9999537035","738244801","23.8","1.68e-7","4.70e-8","-2.61","-","123.71","1e-8","0","bin825.log"
"May 31 2024","2460461.9999537035","738849601","193.49","5.78e-7","6.80e-8","-2.61","-","116.96","1e-8","0","bin826.log"
"Jun 07 2024","2460468.9999537035","739454401","72.63","3.11e-7","5.50e-8","-2.61","-","110.20","1e-8","0","bin827.log"
"Jun 14 2024","2460475.9999537035","740059201","54.57","1.58e-7","3.30e-8","-2.61","-","103.43","1e-8","0","bin828.log"
"Jun 21 2024","2460482.9999537035","740664001","37.89","1.61e-7","3.70e-8","-2.61","-","96.66","1e-8","0","bin829.log"
"Jun 28 2024","2460489.9999537035","741268801","31.09","1.18e-7","2.95e-8","-2.61","-","89.87","1e-8","0","bin830.log"
"Jul 05 2024","2460496.9999537035","741873601","204.62","4.50e-7","5.20e-8","-2.61","-","83.08","1e-8","0","bin831.log"
"Jul 12 2024","2460503.9999537035","742478401","123.82","4.12e-7","5.90e-8","-2.61","-","76.28","1e-8","0","bin832.log"
"Jul 19 2024","2460510.9999537035","743083201","8.24","9.38e-8","4.23e-8","-2.61","-","69.47","1e-8","0","bin833.log"
"Jul 26 2024","2460517.9999537035","743688001","9.4","8.08e-8","3.63e-8","-2.61","-","62.67","1e-8","0","bin834.log"
"Aug 02 2024","2460524.9999537035","744292801","9.23","7.53e-8","3.26e-8","-2.61","-","55.86","1e-8","0","bin835.log"
"Aug 09 2024","2460531.9999537035","744897601","44.43","1.88e-7","4.00e-8","-2.61","-","49.06","1e-8","0","bin836.log"
"Aug 16 2024","2460538.9999537035","745502401","75.43","2.74e-7","5.00e-8","-2.61","-","42.27","1e-8","0","bin837.log"
"Aug 23 2024","2460545.9999537035","746107201","76.29","2.96e-7","4.70e-8","-2.61","-","35.49","1e-8","0","bin838.log"
"Aug 30 2024","2460552.9999537035","746712001","25","1.65e-7","4.50e-8","-2.61","-","28.73","1e-8","0","bin839.log"
"Sep 13 2024","2460566.9999537035","747921601","60.88","3.31e-7","6.20e-8","-2.61","-","15.43","1e-8","0","bin841.log"
"Sep 20 2024","2460573.9999537035","748526401","0.39","< 1.96e-7","-","-","-","9.17","1e-8","0","bin842.log"
"Sep 27 2024","2460580.9999537035","749131201","42.06","2.51e-7","5.80e-8","-2.61","-","4.85","1e-8","0","bin843.log"
"Oct 04 2024","2460587.9999537035","749736001","135.21","5.15e-7","7.20e-8","-2.61","-","7.50","1e-8","0","bin844.log"
"Oct 11 2024","2460594.9999537035","750340801","75.8","5.94e-7","1.00e-7","-2.61","-","13.51","1e-8","0","bin845.log"
"Oct 18 2024","2460601.9999537035","750945601","49.39","3.79e-7","8.20e-8","-2.61","-","20.06","1e-8","0","bin846.log"
"Oct 25 2024","2460608.9999537035","751550401","231.35","5.92e-7","6.30e-8","-2.61","-","26.76","1e-8","0","bin847.log"
"Nov 01 2024","2460615.9999537035","752155201","224.28","6.24e-7","6.80e-8","-2.61","-","33.54","1e-8","0","bin848.log"
"Nov 08 2024","2460622.9999537035","752760001","262.69","6.68e-7","7.00e-8","-2.61","-","40.35","1e-8","0","bin849.log"
"Nov 15 2024","2460629.9999537035","753364801","221.37","5.88e-7","6.80e-8","-2.61","-","47.19","1e-8","0","bin850.log"
"Nov 22 2024","2460636.9999537035","753969601","339.89","5.80e-7","5.30e-8","-2.61","-","54.06","1e-8","0","bin851.log"
"Nov 29 2024","2460643.9999537035","754574401","259.69","4.91e-7","5.00e-8","-2.61","-","60.96","1e-8","0","bin852.log"
"Dec 06 2024","2460650.9999537035","755179201","834.79","9.38e-7","5.70e-8","-2.61","-","67.89","1e-8","0","bin853.log"
"Dec 13 2024","2460657.9999537035","755784001","587.94","9.71e-7","6.80e-8","-2.61","-","74.85","1e-8","0","bin854.log"
